SetCode,SetTitle,RowType,RowSeq,Speaker,EnglishSentence,KoreanPronounce,DirectComprehension,Comprehension,Note
L3_DLG_010,Landlord — Lease Renewal,script,3,Man,"Yes, and I'd like to stay, but I noticed the new rent is fifteen percent higher.","예스, 앤 아이드 라이크 투 스테이, 벗 아이 노티스트 더 뉴 렌트 이즈 피프틴 퍼센트 하이어.","네, 계속 있고 싶은데, / 새 임대료가 15% 오른 것을 / 봤어요.","네, 계속 있고 싶은데 새 임대료가 15% 오른 것을 봤어요.",
L3_DLG_010,Landlord — Lease Renewal,script,4,Woman,"I understand your concern, but property taxes have gone up and maintenance costs have increased significantly.","아이 언더스탠드 유어 컨선, 벗 프라퍼티 택시즈 해브 곤 업 앤 메인터넌스 코스츠 해브 인크리스트 시그니피컨틀리.","우려를 이해하지만, / 재산세가 올랐고 / 유지비도 상당히 증가했어요.",우려를 이해하지만 재산세가 올랐고 유지비도 상당히 증가했어요.,
L3_DLG_010,Landlord — Lease Renewal,script,5,Man,Is there any room for negotiation?,이즈 데어 에니 룸 포 니고시에이션?,협상의 여지가 있나요?,협상의 여지가 있나요?,
L3_DLG_010,Landlord — Lease Renewal,script,6,Man,I've been a good tenant for three years — always paid on time and kept the place in great condition.,아이브 빈 어 굿 테넌트 포 쓰리 이어즈 — 올웨이즈 페이드 온 타임 앤 켑트 더 플레이스 인 그레잇 컨디션.,/ 3년간 좋은 세입자였어요 — / 항상 제때 납부하고 / 집을 잘 관리했고요.,3년간 좋은 세입자였어요 — 항상 제때 납부하고 집을 잘 관리했고요.,
L3_DLG_010,Landlord — Lease Renewal,script,7,Woman,"You're right, you've been an excellent tenant.","유어 라잇, 유브 빈 언 엑셀런트 테넌트.",맞아요 / 훌륭한 세입자였죠.,"맞아요, 훌륭한 세입자였죠.",
L3_DLG_010,Landlord — Lease Renewal,script,8,Woman,How about we meet in the middle — a ten percent increase instead of fifteen?,하우 어바웃 위 밋 인 더 미들 — 어 텐 퍼센트 인크리스 인스테드 오브 피프틴?,/ 중간을 취하는 건 어떨까요 — / 15% 대신 10% 인상?,중간을 취하는 건 어떨까요 — 15% 대신 10% 인상이요?,
L3_DLG_010,Landlord — Lease Renewal,script,9,Man,I can work with that.,아이 캔 워크 윋 댓.,그 정도면 괜찮아요. / 유연하게 해주셔서 감사합니다.,그 정도면 괜찮아요.,
L3_DLG_010,Landlord — Lease Renewal,script,10,Man,Thank you for being flexible.,땡큐 포 빙 플렉서블.,유연하게 해주셔서 감사합니다,유연하게 해주셔서 감사합니다.,
L3_DLG_010,Landlord — Lease Renewal,vocab,11,,lease,리스,,임대 계약,
L3_DLG_010,Landlord — Lease Renewal,vocab,12,,renewal,리뉴얼,,갱신,
L3_DLG_010,Landlord — Lease Renewal,vocab,13,,tenant,테넌트,,세입자,
L3_DLG_010,Landlord — Lease Renewal,vocab,14,,negotiation,니고시에이션,,협상,
L3_DLG_010,Landlord — Lease Renewal,vocab,15,,property tax,프라퍼티 택스,,재산세,
L3_DLG_010,Landlord — Lease Renewal,vocab,16,,flexible,플렉서블,,유연한,
L4_DLG_003,Job Interview — Marketing Manager,script,1,Woman,Thank you for coming in today.,땡큐 포 커밍 인 투데이.,오늘 와주셔서 감사합니다.,오늘 와주셔서 감사합니다.,
L4_DLG_003,Job Interview — Marketing Manager,script,2,Woman,Could you start by telling us about your experience in digital marketing?,쿠드 유 스타트 바이 텔링 어스 어바웃 유어 익스피리언스 인 디지털 마케팅?,/ 디지털 마케팅 경험에 대해 / 말씀해주시겠어요?,디지털 마케팅 경험에 대해 말씀해주시겠어요?,
L4_DLG_003,Job Interview — Marketing Manager,script,3,Man,"Absolutely. I've been working in digital marketing for about seven years, primarily focused on social media strategy and content creation.","앱솔루틀리. 아이브 빈 워킹 인 디지털 마케팅 포 어바웃 세븐 이어즈, 프라이메릴리 포커스트 온 소셜 미디어 스트래터지 앤 콘텐트 크리에이션.","물론이죠. / 약 7년간 디지털 마케팅을 했고, / 주로 소셜 미디어 전략과 / 콘텐츠 제작에 집중했습니다.",물론이죠. 약 7년간 디지털 마케팅을 했고 주로 소셜 미디어 전략과 콘텐츠 제작에 집중했습니다.,
L4_DLG_003,Job Interview — Marketing Manager,script,4,Woman,Can you give us an example of a campaign you're particularly proud of?,캔 유 기브 어스 언 이그잼플 오브 어 캠페인 유어 파티큘러리 프라우드 오브?,특별히 자랑스러운 캠페인 / 사례를 들어주실 수 있나요?,특별히 자랑스러운 캠페인 사례를 들어주실 수 있나요?,
L4_DLG_003,Job Interview — Marketing Manager,script,5,Man,"At my previous company, I led a rebranding campaign that increased our social media engagement by sixty percent within three months.","앳 마이 프리비어스 컴퍼니, 아이 레드 어 리브랜딩 캠페인 댓 인크리스트 아워 소셜 미디어 인게이지먼트 바이 식스티 퍼센트 위딘 쓰리 먼쓰.","이전 회사에서, / 리브랜딩 캠페인을 이끌어 / 3개월 만에 소셜 미디어 참여도를 / 60% 증가시켰습니다.",이전 회사에서 리브랜딩 캠페인을 이끌어 3개월 만에 소셜 미디어 참여도를 60% 증가시켰습니다.,
L4_DLG_003,Job Interview — Marketing Manager,script,6,Woman,That's impressive. How do you stay current with the rapidly changing digital landscape?,댓츠 임프레시브. 하우 두 유 스테이 커런트 윋 더 래피들리 체인징 디지털 랜드스케이프?,인상적이네요. / 빠르게 변하는 디지털 환경에 / 어떻게 최신 상태를 유지하나요?,인상적이네요. 빠르게 변하는 디지털 환경에 어떻게 최신 상태를 유지하나요?,
L4_DLG_003,Job Interview — Marketing Manager,script,7,Man,"I attend industry conferences, take online courses, and I'm active in several professional communities where we share insights and best practices.","아이 어텐드 인더스트리 컨퍼런시즈, 테이크 온라인 코시즈, 앤 아임 액티브 인 세버럴 프로페셔널 커뮤니티즈 웨어 위 쉐어 인사이츠 앤 베스트 프랙티시즈.","업계 컨퍼런스에 참석하고, / 온라인 강좌를 듣고, / 여러 전문 커뮤니티에서 활동하며 / 인사이트와 모범 사례를 공유합니다.",업계 컨퍼런스에 참석하고 온라인 강좌를 듣고 여러 전문 커뮤니티에서 활동하며 인사이트와 모범 사례를 공유합니다.,
L4_DLG_003,Job Interview — Marketing Manager,script,8,Woman,Where do you see yourself in five years?,웨어 두 유 씨 유어셀프 인 파이브 이어즈?,5년 후에 / 어디에 있을 것 같으세요?,5년 후에 어디에 있을 것 같으세요?,
L4_DLG_003,Job Interview — Marketing Manager,script,9,Man,"I'd love to be leading a marketing team at a company like yours, driving innovation in how we connect with customers through digital channels.","아이드 러브 투 비 리딩 어 마케팅 팀 앳 어 컴퍼니 라이크 유어즈, 드라이빙 이노베이션 인 하우 위 커넥트 윋 커스터머즈 쓰루 디지털 채널즈.","귀사 같은 회사에서 마케팅 팀을 이끌며, / 디지털 채널을 통해 / 고객과 소통하는 방식에 / 혁신을 주도하고 싶습니다.",귀사 같은 회사에서 마케팅 팀을 이끌며 디지털 채널을 통해 고객과 소통하는 방식에 혁신을 주도하고 싶습니다.,
L4_DLG_003,Job Interview — Marketing Manager,vocab,10,,rebranding,리브랜딩,,리브랜딩/브랜드 재정립,
L4_DLG_003,Job Interview — Marketing Manager,vocab,11,,engagement,인게이지먼트,,참여도,
L4_DLG_003,Job Interview — Marketing Manager,vocab,12,,digital landscape,디지털 랜드스케이프,,디지털 환경,
L4_DLG_003,Job Interview — Marketing Manager,vocab,13,,best practices,베스트 프랙티시즈,,모범 사례,
L4_DLG_003,Job Interview — Marketing Manager,vocab,14,,innovation,이노베이션,,혁신,
L4_DLG_004,Real Estate — Viewing an Apartment,script,1,Woman,"Welcome, let me show you around.","웰컴, 렛 미 쇼 유 어라운드.",어서 오세요 / 안내해드릴게요.,"어서 오세요, 안내해드릴게요.",
L4_DLG_004,Real Estate — Viewing an Apartment,script,2,Woman,As you can see the living room gets a lot of natural light.,애즈 유 캔 씨 더 리빙 룸 겟츠 어 랏 오브 내추럴 라잇.,/ 보시다시피 거실에 / 자연광이 많이 들어와요.,보시다시피 거실에 자연광이 많이 들어와요.,
L4_DLG_004,Real Estate — Viewing an Apartment,script,3,Man,"It's very spacious, and I like the hardwood floors.","잇츠 베리 스페이셔스, 앤 아이 라이크 더 하드우드 플로어즈.","매우 넓고, / 원목 바닥이 마음에 들어요. / 월 임대료가 얼마예요?",매우 넓고 원목 바닥이 마음에 들어요.,
L4_DLG_004,Real Estate — Viewing an Apartment,script,4,Man,What's the monthly rent?,왓츠 더 먼쓸리 렌트?,월 임대료가 얼마예요?,월 임대료가 얼마예요?,
L4_DLG_004,Real Estate — Viewing an Apartment,script,5,Woman,"It's two thousand two hundred a month, and that includes water and garbage, but electricity and internet are separate.","잇츠 투 싸우전드 투 헌드레드 어 먼쓰, 앤 댓 인클루즈 워터 앤 가비지, 벗 일렉트리시티 앤 인터넷 아 세퍼릿.","월 2,200달러이고, / 수도와 쓰레기 처리비가 포함되지만, / 전기와 인터넷은 별도예요.","월 2,200달러이고 수도와 쓰레기 처리비가 포함되지만 전기와 인터넷은 별도예요.",
L4_DLG_004,Real Estate — Viewing an Apartment,script,6,Man,Is there parking available?,이즈 데어 파킹 어베일러블?,주차가 가능한가요?,주차가 가능한가요?,
L4_DLG_004,Real Estate — Viewing an Apartment,script,7,Woman,"Yes, there's one assigned spot in the underground garage, and it's included in the rent.","예스, 데어즈 원 어사인드 스팟 인 디 언더그라운드 가라지, 앤 잇츠 인클루디드 인 더 렌트.","네, 지하 주차장에 / 지정 주차 공간 하나가 있고, / 임대료에 포함되어 있어요.","네, 지하 주차장에 지정 주차 공간 하나가 있고 임대료에 포함되어 있어요.",
L4_DLG_004,Real Estate — Viewing an Apartment,script,8,Man,What about the lease terms?,왓 어바웃 더 리스 텀즈?,임대 조건은 어떻게 되나요? / 1년 계약인가요?,임대 조건은 어떻게 되나요?,
L4_DLG_004,Real Estate — Viewing an Apartment,script,9,Man,Is it a one-year lease?,이즈 잇 어 원이어 리스?,1년 계약인가요?,1년 계약인가요?,
L4_DLG_004,Real Estate — Viewing an Apartment,script,10,Woman,"Yes, it's a twelve-month lease with an option to renew.","예스, 잇츠 어 트웰브먼쓰 리스 윋 언 옵션 투 리뉴.","네, 12개월 계약이고 갱신 옵션이 있어요. / 한 달치 임대료와 동일한 / 보증금이 필요합니다.","네, 12개월 계약이고 갱신 옵션이 있어요.",
L4_DLG_004,Real Estate — Viewing an Apartment,script,11,Woman,We require a security deposit equal to one month's rent.,위 리콰이어 어 시큐리티 디파짓 이퀄 투 원 먼쓰 렌트.,한 달치 임대료와 / 동일한 보증금이 / 필요합니다,한 달치 임대료와 동일한 보증금이 필요합니다.,
L4_DLG_004,Real Estate — Viewing an Apartment,script,12,Man,I'm very interested. Can I have a couple of days to think it over?,아임 베리 인터레스티드. 캔 아이 해브 어 커플 오브 데이즈 투 띵크 잇 오버?,매우 관심 있어요. / 며칠 생각해볼 수 있을까요?,매우 관심 있어요. 며칠 생각해볼 수 있을까요?,
L4_DLG_004,Real Estate — Viewing an Apartment,script,13,Woman,"Of course, but I should mention that we've had a lot of interest in this unit so I wouldn't wait too long.","오브 코스, 벗 아이 슈드 멘션 댓 위브 해드 어 랏 오브 인터레스트 인 디스 유닛 쏘 아이 우든트 웨이트 투 롱.","물론이죠, 하지만 이 유닛에 / 관심이 많아서 / 너무 오래 기다리지 않는 게 좋을 거예요.",물론이죠. 하지만 이 유닛에 관심이 많아서 너무 오래 기다리지 않는 게 좋을 거예요.,
L4_DLG_004,Real Estate — Viewing an Apartment,vocab,14,,spacious,스페이셔스,,넓은,
L4_DLG_004,Real Estate — Viewing an Apartment,vocab,15,,hardwood floor,하드우드 플로어,,원목 바닥,
L4_DLG_004,Real Estate — Viewing an Apartment,vocab,16,,security deposit,시큐리티 디파짓,,보증금,
L4_DLG_004,Real Estate — Viewing an Apartment,vocab,17,,assigned,어사인드,,지정된,
L4_DLG_004,Real Estate — Viewing an Apartment,vocab,18,,think it over,띵크 잇 오버,,곰곰이 생각하다,
L3_DLG_011,Hotel Check-in — Room Issue,script,1,Man,"Good evening, I have a reservation under the name Park for three nights.","굿 이브닝, 아이 해브 어 레저베이션 언더 더 네임 파크 포 쓰리 나이츠.","좋은 저녁이에요, / 파크 이름으로 3박 예약이 있어요.",좋은 저녁이에요. 파크 이름으로 3박 예약이 있어요.,
L3_DLG_011,Hotel Check-in — Room Issue,script,2,Woman,"Welcome, Mr. Park. Let me pull up your reservation.","웰컴, 미스터 파크. 렛 미 풀 업 유어 레저베이션. "," / 환영합니다, 파크 님. / 예약을 확인해볼게요.","환영합니다, 파크 님. 예약을 확인해볼게요. ",
L3_DLG_011,Hotel Check-in — Room Issue,script,3,Woman,"I see you booked a standard double room, but unfortunately we're overbooked on that room type tonight.","아이 씨 유 북트 어 스탠다드 더블 룸, 벗 언포츄넛리 위어 오버북트 온 댓 룸 타입 투나잇.","스탠다드 더블룸을 예약하셨는데, / 안타깝게도 오늘 밤 / 그 객실 유형이 초과 예약되었어요.",스탠다드 더블룸을 예약하셨는데 안타깝게도 오늘 밤 그 객실 유형이 초과 예약되었어요.,
L3_DLG_011,Hotel Check-in — Room Issue,script,4,Man,So what does that mean for me?,쏘 왓 더즈 댓 민 포 미?,그러면 저는 / 어떻게 되나요?,그러면 저는 어떻게 되나요?,
L3_DLG_011,Hotel Check-in — Room Issue,script,5,Woman,"The good news is we can upgrade you to a deluxe suite at no extra cost, as an apology for the inconvenience.","더 굿 뉴즈 이즈 위 캔 업그레이드 유 투 어 딜럭스 스위트 앳 노 엑스트라 코스트, 애즈 언 어팔러지 포 디 인컨비니언스.",좋은 소식은 불편에 대한 사과로 / 추가 비용 없이 / 디럭스 스위트로 업그레이드해드릴 수 있어요.,좋은 소식은 불편에 대한 사과로 추가 비용 없이 디럭스 스위트로 업그레이드해드릴 수 있어요.,
L3_DLG_011,Hotel Check-in — Room Issue,script,6,Man,"Oh, that's actually great.","오, 댓츠 액츄얼리 그레잇.","아, 그거 정말 좋네요. / 감사합니다.","아, 그거 정말 좋네요.",
L3_DLG_011,Hotel Check-in — Room Issue,script,7,Man,Thank you.,땡큐.,감사합니다,감사합니다.,
